source_run,series,label,M,alpha,Q_Y_COS_proxy,Q_Y_mean,FIT_Y_mean,NMSE_Y_mean,Q_W_mean,Q_X_mean,schema_version,profile,cos_source
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,1.3,0.6903319523226701,0.3903559744358063,0.46096551418304443,0.5390344858169556,0.3265988528728485,0.32727697491645813,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,1.4,0.7348010947807178,0.4434666633605957,0.5226977467536926,0.4773022532463074,0.4198891520500183,0.4202270805835724,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,1.5,0.7747847729556596,0.5065842866897583,0.5856634974479675,0.41433650255203247,0.5025165677070618,0.5027958154678345,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,1.6,0.8169320386655314,0.6001341938972473,0.6606025695800781,0.3393974006175995,0.598965048789978,0.5997227430343628,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,1.7,0.8632243044707434,0.7024348378181458,0.7427068948745728,0.25729310512542725,0.7023155689239502,0.7044604420661926,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,1.8,0.9052520953276673,0.8002152442932129,0.819028377532959,0.18097159266471863,0.7996788620948792,0.8019987344741821,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,1.9,0.952409893223367,0.9002991318702698,0.9070338606834412,0.09296615421772003,0.9005770087242126,0.9023188352584839,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,2.0,0.9970263442708815,0.9921121597290039,0.9940577149391174,0.005942291580140591,0.992233157157898,0.9937781095504761,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,2.1,0.9999997363844453,0.9998812079429626,0.999999463558197,5.412176165009441e-07,0.9999210834503174,1.0015125274658203,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,2.3,0.9999986013642866,0.9999232888221741,0.9999971985816956,2.8027327516610967e-06,0.9999865889549255,1.0015347003936768,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M80,M=80,80,2.5,0.9999999960526771,0.9999738335609436,1.0,8.57891535588351e-09,1.0000319480895996,1.001583456993103,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,0.0,0.0,0.0,0.0,1.0,5.605193857299268e-45,5.605193857299268e-45,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,0.3,0.5959947728172365,0.04934720695018768,0.09183889627456665,0.9081611037254333,0.006076037883758545,0.006124787963926792,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,0.6,0.6404446056621611,0.1853419691324234,0.2869340181350708,0.7130659818649292,0.016759255900979042,0.01663803681731224,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,0.75,0.6337419337577483,0.22650060057640076,0.3252650499343872,0.6747349500656128,0.034592851996421814,0.03496837615966797,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,0.85,0.6299098621041348,0.25109243392944336,0.3432897925376892,0.6567102074623108,0.05373266711831093,0.05366160720586777,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,0.9,0.629701195350175,0.263129860162735,0.35164886713027954,0.6483511328697205,0.0667552724480629,0.06727759540081024,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,0.95,0.6278713332359409,0.2743109464645386,0.35774868726730347,0.6422513127326965,0.07938252389431,0.08009428530931473,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.0,0.6299617448261632,0.2868504524230957,0.3663610816001892,0.6336389183998108,0.10622977465391159,0.10573660582304001,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.05,0.6334139310178598,0.29987406730651855,0.37561678886413574,0.6243832111358643,0.1326722949743271,0.1316065639257431,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.1,0.6410079213461063,0.3155114948749542,0.3887507915496826,0.6112492084503174,0.16681350767612457,0.1675199419260025,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.15,0.6468809385997325,0.32990187406539917,0.3997154235839844,0.6002845764160156,0.1991528868675232,0.19896185398101807,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.2,0.6560388156502632,0.3468116521835327,0.4141577482223511,0.5858422517776489,0.23348291218280792,0.23292607069015503,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.25,0.6759391561593607,0.3691776692867279,0.44005370140075684,0.5599462985992432,0.28820931911468506,0.2871626913547516,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.3,0.6888100715941293,0.38972100615501404,0.45932507514953613,0.5406749248504639,0.32426536083221436,0.32401832938194275,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.4,0.7333548263019267,0.44322827458381653,0.5211759805679321,0.47882404923439026,0.4178897738456726,0.41746145486831665,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.5,0.7753728753191625,0.5054718852043152,0.5859595537185669,0.4140404462814331,0.5016283392906189,0.5011330842971802,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.6,0.8185317324905156,0.6006255149841309,0.6628119945526123,0.3371879756450653,0.6005069017410278,0.6004929542541504,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.7,0.8624974659564524,0.7018264532089233,0.7415220737457275,0.25847792625427246,0.701969563961029,0.7012226581573486,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.8,0.9053376314044282,0.8008691668510437,0.8192065358161926,0.18079347908496857,0.8008650541305542,0.7999240159988403,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,1.9,0.9523564972955122,0.9007695913314819,0.9069403409957886,0.09305966645479202,0.900981068611145,0.9003456234931946,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,2.0,0.9970618070607412,0.9920812845230103,0.9941279888153076,0.005871984176337719,0.9925788044929504,0.9917219877243042,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,2.1,0.999999760473156,0.9998879432678223,0.9999995231628418,4.915032150165644e-07,1.0001871585845947,0.9992858171463013,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,2.3,0.9999979220066999,0.9999401569366455,0.9999958276748657,4.159083346166881e-06,1.000256896018982,0.9993003606796265,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M120,M=120,120,2.5,0.9999999925032641,0.9999772906303406,1.0,1.55085064790228e-08,1.0003175735473633,0.9993277192115784,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,0.0,0.0,0.0,0.0,1.0,5.605193857299268e-45,5.605193857299268e-45,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,0.3,0.6020189322669588,0.04721975326538086,0.088287353515625,0.911712646484375,0.007131276652216911,0.0070045702159404755,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,0.6,0.6393956913977148,0.1836496889591217,0.2848018407821655,0.7151981592178345,0.02699047513306141,0.026323895901441574,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,0.75,0.6338526759107567,0.22562704980373383,0.32454562187194824,0.6754543781280518,0.04718898609280586,0.04603119567036629,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,0.85,0.6317798797550845,0.2505786418914795,0.34384721517562866,0.6561527848243713,0.06239790469408035,0.062214069068431854,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,0.9,0.6301581295057649,0.2618337869644165,0.35102325677871704,0.648976743221283,0.07873646914958954,0.07884097844362259,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,0.95,0.6282155525984721,0.2733283042907715,0.35735607147216797,0.642643928527832,0.08935487270355225,0.0901990458369255,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.0,0.6316328887150113,0.28680670261383057,0.367432177066803,0.632567822933197,0.11086469888687134,0.11065913736820221,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.05,0.6309685964568663,0.2973623275756836,0.3726206421852112,0.6273793578147888,0.13202667236328125,0.13136497139930725,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.1,0.6369618749133421,0.3119143545627594,0.38403165340423584,0.6159683465957642,0.16270849108695984,0.16149017214775085,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.15,0.6473442413344767,0.3287290036678314,0.3995852470397949,0.6004147529602051,0.20576216280460358,0.20465557277202606,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.2,0.6587329411975227,0.34663718938827515,0.41636890172958374,0.5836310982704163,0.24532653391361237,0.24372155964374542,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.25,0.6750252808191571,0.3677409291267395,0.4386955499649048,0.5613044500350952,0.2921033203601837,0.2908170819282532,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.3,0.6896640111529794,0.38887161016464233,0.45980894565582275,0.5401910543441772,0.32937297224998474,0.32790592312812805,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.4,0.7335255495124566,0.4418103098869324,0.520842432975769,0.47915759682655334,0.4205171763896942,0.41848093271255493,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.5,0.7744068544080094,0.5041220784187317,0.5844713449478149,0.41552862524986267,0.5023665428161621,0.5013045072555542,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.6,0.8157958370071927,0.5988214612007141,0.6588377952575684,0.34116223454475403,0.5987297892570496,0.5969896912574768,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.7,0.85999335435829,0.699619472026825,0.7374285459518433,0.26257145404815674,0.7013083100318909,0.6994890570640564,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.8,0.9048514056251075,0.7995198369026184,0.8183041214942932,0.1816958785057068,0.8008182048797607,0.7991307973861694,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,1.9,0.9519188384509077,0.9001824855804443,0.9061101675033569,0.09388981759548187,0.9015366435050964,0.8998972773551941,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,2.0,0.9970368659873191,0.9922728538513184,0.9940792322158813,0.005920782219618559,0.9932437539100647,0.9914210438728333,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,2.1,0.9999753096596873,1.0000277757644653,0.9999505877494812,4.9386024329578504e-05,1.0010197162628174,0.9991599917411804,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,2.3,0.9999978904577898,0.9999417066574097,0.999995768070221,4.2220040086249355e-06,1.0009249448776245,0.9990698099136353,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_grid_c/20260430_044004_m_sweep_2k_grid_c_bgs_N2000_M50_rank5-a24_S1_steps60000_dfa230,M150,M=150,150,2.5,0.9999994964105139,0.9999477863311768,0.9999989867210388,1.0098008260683855e-06,1.0009514093399048,0.9990914463996887,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_high_m_grid_c/20260430_115526_bgs_N2000_M300_rank1-a24_S1_steps60000_c719d1,M300,M=300,300,0.0,0.0,0.0,0.0,1.0,5.605193857299268e-45,5.605193857299268e-45,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_high_m_grid_c/20260430_115526_bgs_N2000_M300_rank1-a24_S1_steps60000_c719d1,M300,M=300,300,0.3,0.6246760771470374,0.043379273265600204,0.08193624019622803,0.918063759803772,0.006653342396020889,0.006372430361807346,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_high_m_grid_c/20260430_115526_bgs_N2000_M300_rank1-a24_S1_steps60000_c719d1,M300,M=300,300,0.6,0.6391535884100439,0.1821397989988327,0.28307151794433594,0.7169284820556641,0.027136623859405518,0.027252787724137306,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_high_m_grid_c/20260430_115526_bgs_N2000_M300_rank1-a24_S1_steps60000_c719d1,M300,M=300,300,0.75,0.6318981473618429,0.22435428202152252,0.32264935970306396,0.677350640296936,0.04556749388575554,0.04583912342786789,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_high_m_grid_c/20260430_115526_bgs_N2000_M300_rank1-a24_S1_steps60000_c719d1,M300,M=300,300,0.85,0.6303205834368211,0.24983106553554535,0.3425644040107727,0.6574355959892273,0.06593453139066696,0.06611498445272446,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_high_m_grid_c/20260430_115526_bgs_N2000_M300_rank1-a24_S1_steps60000_c719d1,M300,M=300,300,0.9,0.6291742791562522,0.2612265348434448,0.3500707745552063,0.6499292254447937,0.08291487395763397,0.08287778496742249,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
/home/sucia/Matrix_Factorization/artifacts/trials/metric_plateau_m_sweep_2k_high_m_grid_c/20260430_115526_bgs_N2000_M300_rank1-a24_S1_steps60000_c719d1,M300,M=300,300,0.95,0.6290053532143535,0.2733360528945923,0.35783594846725464,0.6421640515327454,0.09000501781702042,0.09039964526891708,5,projection_qy_physical_latent_v2,derived_from_schema_v5_Q_Y_projection_and_NMSE_mean
